Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Nº Finca;Tipo de Reserva;Línea / Batería;Número de Plazas;Longitud;Texto Cajetines;Longitud;Latitud
443867,6400000000;4478490,5400000000;19/01/2023;15  CIUDAD LINEAL;15-07 COLINA;CIUDAD DE SALTA, PLAZA, DE LA;2;Moto 360;Línea;6;6,8;SIN HORARIO;-3,6620121670;40,4551838680
443900,4000000000;4478446,6600000000;11/05/2023;15  CIUDAD LINEAL;15-07 COLINA;CIUDAD DE SALTA, PLAZA, DE LA;S/N;Moto 360;Batería;4;5,01;SIN HORARIO;-3,6616220970;40,4547901890
443995,1600000000;4478447,7400000000;29/10/2020;15  CIUDAD LINEAL;15-07 COLINA;TORRELAGUNA, CALLE, DE;108;Moto;Línea;8;10;laborables de lunes a viernes de 8 a 20 horas;-3,6605046000;40,4548071490
443576,1500000000;4481395,6200000000;05/11/2021;15  CIUDAD LINEAL;15-09 COSTILLARES;ARTURO SORIA, CALLE, DE;336;Moto 360;Línea;8;10;Laborables de lunes a viernes de 8 a 20 H;-3,6657082030;40,4813338910
443351,6600000000;4481594,4800000000;11/09/2012;15  CIUDAD LINEAL;15-09 COSTILLARES;CALERUEGA, CALLE, DE;94;Moto;Línea;8;10;LABORABLES DE LUNES A VIERNES DE 8 A 20 HORAS.;-3,6683743480;40,4831102900
443601,8500000000;4481020,2500000000;04/11/2022;15  CIUDAD LINEAL;15-09 COSTILLARES;GOLFO DE SALONICA, CALLE, DEL;27;Moto 360;Batería;9;10,6;LABORABLES DE LUNES A VIERNES DE 8:00 A 20:00H;-3,6653716480;40,4779547010
442929,4500000000;4480803,0000000000;15/02/2018;15  CIUDAD LINEAL;15-09 COSTILLARES;SERRANO GALVACHE, CALLE, DE;46;Moto;Línea;13;15,1;LABORABLES DE 8 A 20 H.;-3,6732843670;40,4759515830
443115,6300000000;4480906,7000000000;30/03/2022;15  CIUDAD LINEAL;15-09 COSTILLARES;SERRANO GALVACHE, CALLE, DE;S/N;Moto 360;Batería;25;31;;-3,6710973290;40,4768979950
443113,4200000000;4480841,8900000000;30/03/2022;15  CIUDAD LINEAL;15-09 COSTILLARES;YERMA, CALLE, DE;11;Moto 360;Línea;19;22,4;;-3,6711175550;40,4763143230
447563,1100000000;4478575,9400000000;10/05/2022;16  HORTALEZA;16-01 PALOMAS;BOJ, CALLE, DEL;4;Moto 360;Línea;16;18,6;;-3,6184381540;40,4561939360
446984,5100000000;4478033,0400000000;04/03/2020;16  HORTALEZA;16-01 PALOMAS;ESPUELA, CALLE, DE LA;4;Moto;Línea;28;33,6;;-3,6252164740;40,4512669570
446968,0200000000;4478059,2100000000;04/03/2020;16  HORTALEZA;16-01 PALOMAS;ESPUELA, CALLE, DE LA;4;Moto;Línea;15;17,6;;-3,6254131700;40,4515012390
447748,5600000000;4477972,8900000000;21/03/2011;16  HORTALEZA;16-01 PALOMAS;PEONIAS, CALLE, DE LAS;12;Moto;Línea;14;15,2;LABORABLES DE LUNES A VIERNES 8 A 20 H.;-3,6162014410;40,4507732390
445186,8500000000;4478637,6900000000;14/11/2019;16  HORTALEZA;16-02 PIOVERA;TORONGA, CALLE, DE LA;25;Moto;Línea;8;10;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6464674210;40,4565971260
445083,3600000000;4479495,8700000000;13/05/2013;16  HORTALEZA;16-03 CANILLAS;AGUSTIN CALVO, CALLE, DE;39;Moto;Línea;8;9;;-3,6477620760;40,4643214560
444991,2800000000;4479604,8600000000;20/10/2021;16  HORTALEZA;16-03 CANILLAS;ALEJANDRO VILLEGAS, CALLE, DE;35;Moto 360;Línea;5;6;Laborables de lunes a viernes de 8 a 20 H.;-3,6488577430;40,4652973750
445177,4600000000;4479380,1800000000;04/05/2023;16  HORTALEZA;16-03 CANILLAS;CANILLAS, CARRETERA, DE;70;Moto 360;Línea;10;11,5;Laborables de lunes a viernes de 8 a 20 horas;-3,6466423450;40,4632853770
445655,6800000000;4479570,3000000000;05/02/2020;16  HORTALEZA;16-03 CANILLAS;CANILLAS, CARRETERA, DE;134;Moto;Línea;8;10;;-3,6410182480;40,4650295180
446122,4500000000;4479368,0400000000;12/05/2022;16  HORTALEZA;16-03 CANILLAS;MACHUPICHU, AVENIDA, DE;99;Moto 360;Línea;8;10;;-3,6354955660;40,4632374780
445064,9100000000;4478884,9100000000;29/10/2019;16  HORTALEZA;16-03 CANILLAS;MILAN, CALLE, DE;36;Moto;Línea;8;10;LABORABLES DE LUNES A VIERNES DE 8 A 20 HORAS;-3,6479269160;40,4588167070
446560,6600000000;4479547,4400000000;06/04/2022;16  HORTALEZA;16-03 CANILLAS;PEDROÑERAS, CALLE, DE LAS;7;Moto 360;Línea;8;10;;-3,6303423260;40,4648818660
444709,2800000000;4480244,6200000000;05/10/2022;16  HORTALEZA;16-04 PINAR DEL REY;BALAGUER, CALLE, DE;20;Moto 360;Línea;5;6;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6522396270;40,4710416780
444196,3200000000;4479806,5700000000;08/06/2022;16  HORTALEZA;16-04 PINAR DEL REY;GRAN VIA DE HORTALEZA, AVENIDA, DE LA;5 E;Moto 360;Línea;14;15;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6582517880;40,4670613980
444925,3800000000;4480524,6000000000;25/11/2022;16  HORTALEZA;16-04 PINAR DEL REY;SAN LUIS, AVENIDA, DE;30;Moto;Línea;5;6,5;;-3,6497148310;40,4735781050
444903,5700000000;4480520,9600000000;25/11/2022;16  HORTALEZA;16-04 PINAR DEL REY;SAN LUIS, AVENIDA, DE;34;Moto;Línea;4;5;;-3,6499716880;40,4735436710
444843,6800000000;4480501,7200000000;25/11/2022;16  HORTALEZA;16-04 PINAR DEL REY;SAN LUIS, AVENIDA, DE;46;Moto;Batería;2;2,9;;-3,6506765410;40,4733669130
445081,6000000000;4481131,9900000000;19/03/2022;16  HORTALEZA;16-04 PINAR DEL REY;SANTA ADELA, CALLE, DE;7;Moto 360;Línea;8;10;;-3,6479246240;40,4790601650
445179,3600000000;4481037,9500000000;19/03/2022;16  HORTALEZA;16-04 PINAR DEL REY;SANTA SUSANA, CALLE, DE;20;Moto 360;Línea;7;8;;-3,6467631820;40,4782196940
445227,3600000000;4480949,9800000000;21/03/2022;16  HORTALEZA;16-04 PINAR DEL REY;SANTA SUSANA, CALLE, DE;27;Moto 360;Línea;8;9,1;laborables de lunes a viernes de 8 a 20 h.;-3,6461892500;40,4774302720
445113,2400000000;4481225,2500000000;21/03/2022;16  HORTALEZA;16-04 PINAR DEL REY;SANTA SUSANA, CALLE, DE;44;Moto 360;Línea;7;8;;-3,6475593640;40,4799024130
445133,3400000000;4481132,7100000000;19/03/2022;16  HORTALEZA;16-04 PINAR DEL REY;SANTA SUSANA, CALLE, DE;45;Moto 360;Línea;8;10;;-3,6473142520;40,4790702500
445297,8300000000;4480904,7000000000;21/03/2022;16  HORTALEZA;16-04 PINAR DEL REY;SANTA VIRGILIA, CALLE, DE;1;Moto 360;Línea;8;10,05;;-3,6453541070;40,4770265090
446170,9300000000;4480476,9800000000;08/08/2023;16  HORTALEZA;16-04 PINAR DEL REY;ZIPAQUIRA, CALLE, DE;12;Moto 360;Línea;4;5;;-3,6350178330;40,4732308930
444685,8800000000;4481102,4000000000;20/09/2022;16  HORTALEZA;16-05 APÓSTOL SANTIAGO;ESTACION DE HORTALEZA, CARRETERA, A LA;11;Moto 360;Línea;3;4,8;Laborables de lunes a viernes de 8 a 20 h.;-3,6525903920;40,4787676130
444113,5300000000;4481396,7000000000;20/04/2023;16  HORTALEZA;16-05 APÓSTOL SANTIAGO;ROQUETAS DE MAR, CALLE, DE;17;Moto 360;Línea;4;5;SIN HORARIO;-3,6593684250;40,4813805870
443767,5200000000;4481857,9200000000;19/11/2022;16  HORTALEZA;16-06 VALDEFUENTES;FUENTE DE LA MORA, CAMINO, DE LA;3;Moto 360;Batería;15;10;;-3,6634914290;40,4855116700
443856,4500000000;4481883,0000000000;19/12/2022;16  HORTALEZA;16-06 VALDEFUENTES;FUENTE DE LA MORA, CAMINO, DE LA;5;Moto 360;Línea;13;15;SIN HORARIO;-3,6624444060;40,4857440620
443686,8800000000;4482111,9800000000;12/07/2018;16  HORTALEZA;16-06 VALDEFUENTES;MANOTERAS, AVENIDA, DE;46;Moto;Línea;24;28,2;;-3,6644654580;40,4877948500
443925,7800000000;4482062,4400000000;19/07/2018;16  HORTALEZA;16-06 VALDEFUENTES;MANOTERAS, AVENIDA, DE;49;Moto;Batería;4;4,7;Laborables de lunes a viernes de 8 a 20 horas;-3,6616423230;40,4873646730
443912,3300000000;4482080,7900000000;20/11/2019;16  HORTALEZA;16-06 VALDEFUENTES;MANOTERAS, AVENIDA, DE;49;Moto;Batería;10;12;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6618025790;40,4875293410
443887,2700000000;4482070,4900000000;19/07/2018;16  HORTALEZA;16-06 VALDEFUENTES;MANOTERAS, AVENIDA, DE;50;Moto;Línea;8;9,4;Laborables de lunes a viernes de 8 a 20 horas;-3,6620974230;40,4874348600
443908,6500000000;4482066,2500000000;14/03/2011;16  HORTALEZA;16-06 VALDEFUENTES;MANOTERAS, AVENIDA, DE;52;Moto;Línea;15;18;;-3,6618447490;40,4873978470
443870,5400000000;4482147,5500000000;24/02/2017;16  HORTALEZA;16-06 VALDEFUENTES;MANOTERAS, AVENIDA, DE;S/N;Moto;Batería;3;4;;-3,6623016250;40,4881280820
443951,7600000000;4482145,7400000000;24/02/2017;16  HORTALEZA;16-06 VALDEFUENTES;MANOTERAS, AVENIDA, DE;S/N;Moto;Línea;6;7,5;;-3,6613432390;40,4881170810
443967,4200000000;4482123,7500000000;24/02/2017;16  HORTALEZA;16-06 VALDEFUENTES;MANOTERAS, AVENIDA, DE;S/N;Moto;Línea;7;8,9;;-3,6611565120;40,4879203280
443962,1100000000;4482091,2100000000;24/02/2017;16  HORTALEZA;16-06 VALDEFUENTES;MANOTERAS, AVENIDA, DE;S/N;Moto;Batería;3;3,1;;-3,6612162140;40,4876266870
443985,7100000000;4482050,2300000000;03/12/2018;16  HORTALEZA;16-06 VALDEFUENTES;MANOTERAS, AVENIDA, DE;S/N;Moto;Línea;17;20;LABORABLES DE 8 A 20 H.;-3,6609341470;40,4872585040
443372,6100000000;4482176,7300000000;05/03/2020;16  HORTALEZA;16-06 VALDEFUENTES;MANOTERAS, AVENIDA, DE;S/N;Moto;Línea;8;10;laborables de lunes a viernes de 8 a 20 horas;-3,6681791410;40,4883568640
444050,1000000000;4483386,7100000000;19/04/2023;16  HORTALEZA;16-06 VALDEFUENTES;MARIA DE PORTUGAL, CALLE, DE;24;Moto 360;Línea;19;23;Laborables de lunes a viernes de 8 a 20 h.;-3,6602924340;40,4993028790
443314,9800000000;4482189,0700000000;06/10/2022;16  HORTALEZA;16-06 VALDEFUENTES;OÑA, CALLE, DE;3;Moto 360;Línea;12;14,3;lab de lunes a viernes de 8 a 20 h.;-3,6688603300;40,4884643510
443843,3400000000;4482233,5600000000;24/02/2017;16  HORTALEZA;16-06 VALDEFUENTES;OÑA, CALLE, DE;101;Moto;Batería;3;4;;-3,6626301590;40,4889006580
443863,7100000000;4482275,8900000000;24/02/2017;16  HORTALEZA;16-06 VALDEFUENTES;OÑA, CALLE, DE;111;Moto;Batería;3;3,9;;-3,6623935850;40,4892834510
443915,6100000000;4482281,1600000000;24/02/2017;16  HORTALEZA;16-06 VALDEFUENTES;OÑA, CALLE, DE;111;Moto;Batería;3;2,7;;-3,6617816090;40,4893341580
443922,9400000000;4482235,9900000000;24/02/2017;16  HORTALEZA;16-06 VALDEFUENTES;OÑA, CALLE, DE;115;Moto;Línea;5;6;;-3,6616911960;40,4889282750
443985,5100000000;4482271,6900000000;24/02/2017;16  HORTALEZA;16-06 VALDEFUENTES;OÑA, CALLE, DE;155;Moto;Línea;4;5;;-3,6609560910;40,4892538870
443980,0300000000;4482210,2000000000;24/02/2017;16  HORTALEZA;16-06 VALDEFUENTES;OÑA, CALLE, DE;167;Moto;Línea;5;6;;-3,6610153350;40,4886999510
446492,3000000000;4480441,2900000000;24/06/2022;16  HORTALEZA;16-06 VALDEFUENTES;TOMAS REDONDO, CALLE, DE;1;Moto 360;Línea;17;20,6;LABORABLES DE LUNES A VIERNES DE 8 A 20H.;-3,6312238790;40,4729304910
446550,1600000000;4480406,7000000000;08/09/2021;16  HORTALEZA;16-06 VALDEFUENTES;TOMAS REDONDO, CALLE, DE;3;Moto 360;Línea;29;35;LABORALES DE LUNES A VIERNES DE 8 A 20 H.;-3,6305385070;40,4726220110
446304,7500000000;4480588,3200000000;03/03/2023;16  HORTALEZA;16-06 VALDEFUENTES;VIA DE LOS POBLADOS, CALLE;7;Moto 360;Línea;20;23,6;LABORABLES DE LUNES A VIERNES DE 8 A 20H.;-3,6334487310;40,4742422780
446371,8500000000;4480602,1900000000;03/03/2023;16  HORTALEZA;16-06 VALDEFUENTES;VIA DE LOS POBLADOS, CALLE;13;Moto 360;Línea;17;20;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6326583930;40,4743722250
446053,2800000000;4480792,9200000000;13/06/2022;16  HORTALEZA;16-06 VALDEFUENTES;VIA DE LOS POBLADOS, CALLE;S/N;Moto 360;Línea;34;40,5;LABORABLES DE LUNES A VIERNES DE 8 A 20H.;-3,6364325810;40,4760697840
443994,3500000000;4482191,2500000000;24/02/2017;16  HORTALEZA;16-06 VALDEFUENTES;VICENTE BLASCO IBAÑEZ, CALLE, DE;S/N;Moto;Línea;6;7,6;;-3,6608447080;40,4885298400
440248,0200000000;4466094,2600000000;13/06/2022;17  VILLAVERDE;17-01 CASCO HISTÓRICO DE VILLAVERDE;LENGUAS, CALLE, DE LAS;21;Moto 360;Línea;12;15;;-3,7035347620;40,3432593700
439558,2100000000;4466738,1500000000;19/09/2023;17  VILLAVERDE;17-01 CASCO HISTÓRICO DE VILLAVERDE;VADO DE SANTIAGO, CALLE, DEL;2;Moto 360;Batería;6;8;SIN HORARIO;-3,7117171150;40,3490099190
439375,6800000000;4466719,9600000000;11/08/2022;17  VILLAVERDE;17-01 CASCO HISTÓRICO DE VILLAVERDE;VILLAVEZA, CALLE, DE;3;Moto 360;Batería;7;9;;-3,7138645610;40,3488331610
442410,0200000000;4466757,9100000000;16/06/2022;17  VILLAVERDE;17-03 BUTARQUE;CALCIO, CALLE, DEL;22;Moto 360;Línea;4;5;;-3,6781404700;40,3493900760
442357,9100000000;4467013,2500000000;13/04/2019;17  VILLAVERDE;17-03 BUTARQUE;MIGUEL SOLAS, CALLE, DE;24;Moto;Línea;8;10;;-3,6787771980;40,3516866630
442326,0200000000;4466829,5300000000;10/12/2019;17  VILLAVERDE;17-03 BUTARQUE;ORO, CALLE, DEL;S/N;Moto;Batería;4;3;;-3,6791360420;40,3500293820
441613,3300000000;4466669,3000000000;31/07/2022;17  VILLAVERDE;17-04 LOS ROSALES;EDUARDO MINGUITO, CALLE, DE;55;Moto 360;Batería;4;5;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6875129140;40,3485360830
441922,8000000000;4467726,6900000000;10/12/2019;17  VILLAVERDE;17-04 LOS ROSALES;GRAZIA DELEDDA, CALLE, DE;15;Moto;Batería;10;10;;-3,6839653890;40,3580833360
441722,8800000000;4467328,1900000000;07/06/2023;17  VILLAVERDE;17-04 LOS ROSALES;MARIA BARRIENTOS, CALLE, DE;8;Moto 360;Línea;4;5,3;SIN HORARIO;-3,6862832890;40,3544799470
441103,0800000000;4467733,3400000000;30/01/2008;17  VILLAVERDE;17-05 LOS ÁNGELES;GIGANTES Y CABEZUDOS, PASEO, DE LOS;28;Moto;Batería;11;12;;-3,6936189830;40,3580862000
440665,1600000000;4467162,1700000000;07/06/2023;17  VILLAVERDE;17-05 LOS ÁNGELES;LA DEL MANOJO DE ROSAS, CALLE, DE;95 B;Moto 360;Línea;7;8,5;SIN HORARIO;-3,6987227760;40,3529095270
440250,6500000000;4467155,8500000000;07/06/2023;17  VILLAVERDE;17-05 LOS ÁNGELES;LA PICARA MOLINERA, CALLE, DE;S/N;Moto 360;Línea;4;5;SIN HORARIO;-3,7036032310;40,3528230100
447406,0700000000;4469364,9500000000;20/04/2023;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;CONGOSTO, CALLE, DEL;30;Moto 360;Batería;4;5;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6195287220;40,3732056970
447257,1300000000;4469998,6700000000;01/04/2022;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;FEDERICO GARCIA LORCA, PASEO, DE;12;Moto 360;Batería;2;3;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6213355440;40,3789054240
447020,5500000000;4469620,8300000000;26/08/2021;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;FUENTIDUEÑA, CALLE, DE;1;Moto;Batería;4;4;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6240908980;40,3754866420
446221,6100000000;4469795,7600000000;04/04/2022;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;HORMIGUERAS, CAMINO, DE LAS;176 B;Moto 360;Batería;16;18;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6335166270;40,3770115120
447294,1600000000;4469980,6300000000;26/08/2021;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;MONTES DE TOLEDO, CALLE, DE LOS;1;Moto;Batería;4;4;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H;-3,6208979190;40,3787457410
446767,9900000000;4470082,4200000000;04/04/2022;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SAN JAIME, CALLE, DE;46;Moto 360;Batería;7;8;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6271044840;40,3796286690
446991,7600000000;4470516,9000000000;26/09/2016;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;ARBOLEDA, CALLE, DE LA;S/N;Moto;Batería;16;12;SIN HORARIO;-3,6245045730;40,3835570390
448825,2400000000;4470411,9000000000;02/03/2022;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;CERRO DE ALMODOVAR, CALLE, DE;S/N;Moto 360;Batería;5;6;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6028966730;40,3827264220
449258,3900000000;4468090,8700000000;30/11/2021;18  VILLA DE VALLECAS;18-03 ENSANCHE DE VALLECAS;EMBALSE DE EL VELLON, CALLE, DEL;19;Moto;Línea;3;4;;-3,5976091900;40,3618430270
449217,9200000000;4468032,0500000000;30/11/2021;18  VILLA DE VALLECAS;18-03 ENSANCHE DE VALLECAS;EMBALSE DE EL VELLON, CALLE, DEL;S/N;Moto;Línea;3;3,2;;-3,5980811350;40,3613109210
447079,6900000000;4468832,5000000000;04/04/2022;18  VILLA DE VALLECAS;18-03 ENSANCHE DE VALLECAS;LA GRANJA DE SAN ILDEFONSO, CALLE, DE;S/N;Moto 360;Batería;4;5;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6233289790;40,3683882680
448625,1600000000;4469452,9400000000;26/08/2021;18  VILLA DE VALLECAS;18-03 ENSANCHE DE VALLECAS;PEÑARANDA DE BRACAMONTE, CALLE, DE;S/N;Moto;Batería;5;5;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6051764730;40,3740747020
449344,7000000000;4471941,0100000000;11/06/2012;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;AHUMAOS, CALLE, DE LOS;37;Moto;Línea;8;11,96;LABORABLES DE LUNES A VIERNES DE 8 A 20 HORAS.;-3,5968987220;40,3965328140
450125,1100000000;4472313,1600000000;22/02/2013;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;COLUMBA, CALLE, DE;13;Moto;Línea;12;15;;-3,5877323140;40,3999325170
448844,7100000000;4472919,9100000000;09/04/2022;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;FORGES, CALLE, DE;4;Moto 360;Batería;8;10;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6028687700;40,4053214140
448579,2900000000;4472561,6000000000;30/05/2022;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;MATADERO VIEJO, CALLE, DEL;2;Moto 360;Línea;3;3,5;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6059675550;40,4020772700
446349,2100000000;4476183,5100000000;12/03/2022;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;ALBARRACIN, CALLE, DE;25;Moto 360;Línea;10;12;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6325520520;40,4345640340
446366,3800000000;4476129,1200000000;12/03/2022;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;ALBARRACIN, CALLE, DE;29;Moto 360;Línea;17;19,1;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H. ;-3,6323450430;40,4340755870
446369,4900000000;4476131,6500000000;12/03/2022;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;ALBARRACIN, CALLE, DE;29;Moto 360;Línea;18;20,3;RESERVA MOTOS LABORABLES DE LUNES A  VIERNES DE 8 A 20 H.;-3,6323086020;40,4340989070
446522,7400000000;4475875,1800000000;14/03/2022;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;ALBARRACIN, CALLE, DE;35;Moto 360;Línea;9;10;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6304802370;40,4317983090
446406,1600000000;4476072,9100000000;05/04/2022;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;ALBARRACIN, CALLE, DE;40;Moto 360;Línea;42;50;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H;-3,6318713780;40,4335721290
446316,3100000000;4476308,7700000000;29/03/2019;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;ALBASANZ, CALLE, DE;12;Moto;Batería;8;10;LABORABLES DE LUNES A VIERNES DE 8:00 A 20:00 H ;-3,6329504870;40,4356911570
446596,7000000000;4476431,8100000000;27/09/2022;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;ALBASANZ, CALLE, DE;15;Moto 360;Batería;9;10;DE LUNES A VIERNESDE 8 A 20 H.;-3,6296551780;40,4368173050
446504,6900000000;4476362,5600000000;27/09/2022;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;ALBASANZ, CALLE, DE;18;Moto 360;Línea;18;22;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6307341140;40,4361873380
447072,5500000000;4476596,8600000000;11/03/2022;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;ALBASANZ, CALLE, DE;57;Moto 360;Línea;14;15;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6240586980;40,4383347840
446367,7800000000;4476711,5600000000;24/02/2022;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;ALCALA, CALLE, DE;474;Moto 360;Línea;8;10;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6323777010;40,4393222770
447308,8200000000;4477038,9300000000;23/02/2022;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;ALCALA, CALLE, DE;534;Moto 360;Línea;8;10;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6213095890;40,4423321960
446693,5800000000;4476585,7800000000;26/04/2022;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;ALFONSO GOMEZ, CALLE, DE;21;Moto 360;Línea;9;10;RESERV MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6285259350;40,4382102800
446795,4000000000;4476362,1800000000;25/04/2022;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;ALFONSO GOMEZ, CALLE, DE;32;Moto 360;Línea;8;10;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6273066240;40,4362027510
447206,3000000000;4476211,7000000000;09/05/2022;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;CRONOS, CALLE, DE;1;Moto 360;Línea;15;17;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H;-3,6224496600;40,4348735460
447206,8800000000;4476204,5700000000;09/05/2022;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;CRONOS, CALLE, DE;1;Moto 360;Línea;13;15;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8A 20 H;-3,6224422690;40,4348090310
447479,9600000000;4476696,5400000000;23/11/2022;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;CRONOS, CALLE, DE;20;Moto 360;Batería;8;10;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6192634990;40,4392579910
447431,3500000000;4477021,0400000000;06/07/2022;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;CRONOS, CALLE, DE;32;Moto 360;Línea;9;10;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6198635010;40,4421789870
447448,5000000000;4477004,5700000000;06/07/2022;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;CRONOS, CALLE, DE;32;Moto 360;Línea;8;10;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6196597570;40,4420312210
447527,5400000000;4476910,2800000000;06/07/2022;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;CRONOS, CALLE, DE;65;Moto 360;Línea;8;10;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6187201060;40,4411865090
447507,1600000000;4476723,8500000000;23/11/2022;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;CRONOS, CALLE, DE;20 B;Moto 360;Batería;8;9,81;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6189449920;40,4395056800
447494,8800000000;4476794,1200000000;09/05/2022;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;CRONOS, PLAZA, DE;1;Moto 360;Línea;13;15;RESERVA  MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6190956800;40,4401380540
447012,6300000000;4476042,7500000000;12/05/2022;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;EMILIO MUÑOZ, CALLE, DE;47;Moto 360;Batería;8;5,92;RESERVA MOTOS LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6247188020;40,4333388210
446192,6800000000;4476027,2400000000;12/07/2021;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;HERMANOS GARCIA NOBLEJAS, CALLE, DE LOS;27;Moto 360;Línea;8;9,1;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6343842570;40,4331464220
446303,8100000000;4475824,6900000000;21/09/2021;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;HERMANOS GARCIA NOBLEJAS, CALLE, DE LOS;43;Moto 360;Línea;8;9,5;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6330569430;40,4313287700
